Time,multizone.PHeater[1],multizone.PHeater[2],AixLib_T_dayzone,AixLib_T_nightzone,AixLib_Heating_Power_W
15039000.0,0.0,0.0,295.9541015625,296.0425109863281,0.0
15039600.0,0.0,0.0,295.9371643066406,296.0053405761719,0.0
15040200.0,0.0,0.0,295.9210205078125,295.9692077636719,0.0
15040800.0,0.0,0.0,295.9053039550781,295.9336242675781,0.0
15041400.0,0.0,0.0,295.88934326171875,295.89794921875,0.0
15042000.0,0.0,0.0,295.8731994628906,295.86199951171875,0.0
15042600.0,0.0,0.0,295.8570861816406,295.82623291015625,0.0
15043200.0,0.0,0.0,295.84100341796875,295.7905578613281,0.0
15043800.0,0.0,0.0,295.8249206542969,295.7548828125,0.0
15044400.0,0.0,0.0,295.8089294433594,295.71929931640625,0.0
15045000.0,0.0,0.0,295.7936096191406,295.6846618652344,0.0
15045600.0,0.0,0.0,295.7791748046875,295.6512145996094,0.0
15046200.0,0.0,0.0,295.76580810546875,295.6191711425781,0.0
15046800.0,0.0,0.0,295.7581481933594,295.59442138671875,0.0
15047400.0,0.0,0.0,295.7633972167969,295.58642578125,0.0
15048000.0,0.0,0.0,295.7838439941406,295.5984802246094,0.0
15048600.0,0.0,0.0,295.8220520019531,295.6342468261719,0.0
15049200.0,0.0,0.0,295.8785400390625,295.6944274902344,0.0
15049800.0,0.0,0.0,295.9383239746094,295.7608337402344,0.0
15050400.0,0.0,0.0,295.9875183105469,295.81463623046875,0.0
15051000.0,0.0,0.0,296.0179138183594,295.84454345703125,0.0
15051600.0,0.0,0.0,296.03912353515625,295.8614501953125,0.0
15052200.0,0.0,0.0,296.0657653808594,295.88446044921875,0.0
15052800.0,0.0,0.0,296.09539794921875,295.9125671386719,0.0
15053400.0,0.0,0.0,296.1228942871094,295.93853759765625,0.0
15054000.0,0.0,0.0,296.1543884277344,295.9700622558594,0.0
15054600.0,0.0,0.0,296.18975830078125,296.0071716308594,0.0
15055200.0,0.0,0.0,296.2281494140625,296.0489501953125,0.0
15055800.0,0.0,0.0,296.2760009765625,296.103271484375,0.0
15056400.0,0.0,0.0,296.3205261230469,296.1549072265625,0.0
15057000.0,0.0,0.0,296.3647155761719,296.20672607421875,0.0
15057600.0,0.0,0.0,296.4039611816406,296.2529602050781,0.0
15058200.0,0.0,0.0,296.42742919921875,296.28009033203125,0.0
15058800.0,0.0,0.0,296.4435119628906,296.2962951660156,0.0
15059400.0,0.0,0.0,296.4005126953125,296.3116149902344,0.0
15060000.0,0.0,0.0,296.3292236328125,296.3289489746094,0.0
15060600.0,0.0,0.0,296.26141357421875,296.3546447753906,0.0
15061200.0,0.0,0.0,296.2012634277344,296.3921813964844,0.0
15061800.0,0.0,0.0,296.14495849609375,296.43817138671875,0.0
15062400.0,0.0,0.0,296.0950012207031,296.49163818359375,0.0
15063000.0,0.0,0.0,296.1078186035156,296.555419921875,0.0
15063600.0,0.0,0.0,296.14666748046875,296.6187438964844,0.0
15064200.0,0.0,0.0,296.18145751953125,296.67510986328125,0.0
15064800.0,0.0,0.0,296.2127990722656,296.727294921875,0.0
15065400.0,0.0,0.0,296.2420654296875,296.7769775390625,0.0
15066000.0,0.0,0.0,296.270263671875,296.82550048828125,0.0
15066600.0,0.0,0.0,296.297119140625,296.87261962890625,0.0
15067200.0,0.0,0.0,296.3250732421875,296.92132568359375,0.0
15067800.0,0.0,0.0,296.35467529296875,296.9722900390625,0.0
15068400.0,0.0,0.0,296.3876647949219,297.028076171875,0.0
15069000.0,0.0,0.0,296.42120361328125,297.0849609375,0.0
15069600.0,0.0,0.0,296.4552001953125,297.1427307128906,0.0
15070200.0,0.0,0.0,296.4894104003906,297.20086669921875,0.0
15070800.0,0.0,0.0,296.5234069824219,297.2596130371094,0.0
15071400.0,0.0,0.0,296.55743408203125,297.318359375,0.0
15072000.0,0.0,0.0,296.5914611816406,297.3770751953125,0.0
15072600.0,0.0,0.0,296.62420654296875,297.4343566894531,0.0
15073200.0,0.0,0.0,296.6531677246094,297.48699951171875,0.0
15073800.0,0.0,0.0,296.6796875,297.53662109375,0.0
15074400.0,0.0,0.0,296.7039794921875,297.5833740234375,0.0
15075000.0,0.0,0.0,296.7262268066406,297.6274108886719,0.0
15075600.0,0.0,0.0,296.74652099609375,297.6687927246094,0.0
15076200.0,0.0,0.0,296.76458740234375,297.70703125,0.0
15076800.0,0.0,0.0,296.78216552734375,297.7441101074219,0.0
15077400.0,0.0,0.0,296.79876708984375,297.77911376953125,0.0
15078000.0,0.0,0.0,296.8163757324219,297.8147888183594,0.0
15078600.0,0.0,0.0,296.83453369140625,297.85089111328125,0.0
15079200.0,0.0,0.0,296.8528747558594,297.8869934082031,0.0
15079800.0,0.0,0.0,296.87139892578125,297.9231262207031,0.0
15080400.0,0.0,0.0,296.889892578125,297.95904541015625,0.0
15081000.0,0.0,0.0,296.9083557128906,297.99493408203125,0.0
15081600.0,0.0,0.0,296.92645263671875,298.030029296875,0.0
15082200.0,0.0,0.0,296.94488525390625,298.0655517578125,0.0
15082800.0,0.0,0.0,296.9652099609375,298.1035461425781,0.0
15083400.0,0.0,0.0,296.986572265625,298.14288330078125,0.0
15084000.0,0.0,0.0,297.0090637207031,298.1838073730469,0.0
15084600.0,0.0,0.0,297.03509521484375,298.2299499511719,0.0
15085200.0,0.0,0.0,297.05938720703125,298.2740173339844,0.0
15085800.0,0.0,0.0,297.0830078125,298.3172607421875,0.0
15086400.0,0.0,0.0,297.10321044921875,298.3556213378906,0.0
15087000.0,0.0,0.0,297.12255859375,298.3926086425781,0.0
15087600.0,0.0,0.0,297.1402587890625,298.4269714355469,0.0
15088200.0,0.0,0.0,297.156982421875,298.45989990234375,0.0
15088800.0,0.0,0.0,297.1711120605469,298.4891357421875,0.0
